label,Mean,RMS,Variance,Standard Deviation,Peak-to-Peak,Crest Factor,Skewness,Kurtosis,Energy,Entropy,Max,Min,peak_magnitude,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_rolloff,spectral_entropy,spectral_contrast
0,49.48259304,50.65778997,117.684671,10.84825659,71,1.500262843,-0.763389731,3.459851846,6412963,-700946.485,76,5,124011,-18.93195808,165363.259,0.282302297,-54000,4.928493858,11.78915443
0,49.71308523,50.88726565,118.122962,10.8684388,72,1.532799984,-0.759905878,3.475466043,6471195,-705013.4125,78,6,124729,-56.13779707,165893.2471,0.284193657,-54000,4.944944334,11.87216104
0,49.42937175,50.60631185,117.736008,10.85062247,74,1.521549332,-0.771165212,3.517358116,6399936,-700024.0327,77,3,124276,-87.43827691,167569.7917,0.284851621,-54000,4.952995706,12.43668048
0,49.42657063,50.60240944,117.6179575,10.8451813,74,1.541428577,-0.76118277,3.482187504,6398949,-699962.2078,78,4,124276,-87.43827691,167569.7917,0.284851621,-54000,4.952995706,12.43668048
0,49.70708283,50.87916151,117.8949919,10.85794602,74,1.533044132,-0.739306265,3.419471126,6469134,-704885.1093,78,4,124203,-71.63846925,166068.5898,0.288011505,-55200,4.948326691,11.12706524
0,49.66746699,50.8458309,118.4412425,10.88307137,74,1.534049078,-0.75133751,3.492490414,6460661,-704226.645,78,4,124119,-64.56102193,165258.284,0.280716031,-54000,4.912654913,11.39673932
0,49.50180072,50.67672101,117.7017775,10.849045,74,1.53916825,-0.757627704,3.481563478,6417757,-701284.3362,78,4,123900,-111.676156,167304.0923,0.292715123,-54000,4.983111293,11.49551663
0,49.42577031,50.60752561,118.2148781,10.87266656,73,1.52151284,-0.76108867,3.478826132,6400243,-699976.1864,77,4,123731,-111.5372469,166972.9048,0.281875542,-54000,4.946436559,11.48334753
0,49.59463786,50.77011958,117.976938,10.86171893,73,1.516640115,-0.775789614,3.511252208,6441435,-702935.473,77,4,123893,-58.88695089,165713.2039,0.285472073,-54000,4.946162665,11.45402476
0,49.75110044,50.92610909,118.2965924,10.8764237,74,1.531630855,-0.761022149,3.493974542,6481078,-705693.2683,78,4,123940,-27.80705997,165409.0935,0.278993475,-54000,4.914959315,11.488393
0,49.50420168,50.68336928,118.1379375,10.86912773,73,1.519236016,-0.773296502,3.52208532,6419441,-701356.8962,77,4,123929,-180.9428907,166726.0657,0.28030338,-54000,4.915304601,11.8155687
0,49.73869548,50.91090618,117.9825403,10.86197681,74,1.532088227,-0.75860351,3.479587307,6477209,-705457.0844,78,4,124039,-46.01024281,164688.1921,0.287447372,-54000,4.969583307,11.72939459
0,49.59703882,50.76806239,117.5298992,10.84112075,72,1.516701571,-0.766257921,3.502435748,6440913,-702952.4947,77,5,124066,-52.46632299,166252.3953,0.292004,-54000,4.96315274,10.77362949
0,49.515006,50.68942856,117.6823478,10.84814951,72,1.51905441,-0.784183305,3.533309324,6420976,-701529.7145,77,5,124434,-105.2383694,164703.4868,0.282939029,-54000,4.939658397,11.403214
0,49.54061625,50.72016773,118.2627561,10.87486809,74,1.557565827,-0.774893128,3.488447924,6428766,-701999.0888,79,5,122985,-16.18053077,162725.7663,0.281281384,-54000,4.965655157,12.54641506
0,49.48739496,50.66568074,118.0089448,10.8631922,74,1.519766415,-0.763208262,3.48653869,6414961,-701050.4972,77,3,124195,-1.262035412,166053.8136,0.28461212,-54000,4.929423778,11.72960819
0,49.4789916,50.65585856,117.845397,10.85566198,73,1.539802152,-0.760760758,3.50134011,6412474,-700893.1845,78,5,123341,-54.21904464,167402.2965,0.287345614,-54000,4.945835508,11.13802123
0,49.57543017,50.74588513,117.4215812,10.8361239,71,1.517364409,-0.763987071,3.479730258,6435287,-702564.5051,77,6,124010,-2.494695994,165974.783,0.28979129,-54000,4.960778333,11.63788802
0,49.56782713,50.74300288,117.8828545,10.85738709,73,1.537157747,-0.740301508,3.445390481,6434556,-702440.581,78,5,124162,-22.71443805,166157.9032,0.280165831,-54000,4.925031824,12.4648355
0,49.41016407,50.58086762,117.0598567,10.81942035,70,1.502544412,-0.758566664,3.453321064,6393502,-699643.2239,76,6,125033,-3.754364567,166626.2329,0.284548323,-54000,4.93342346,11.52848172
0,49.45538215,50.63552491,118.1215587,10.86837424,71,1.500922527,-0.747619494,3.440277046,6407327,-700482.7801,76,5,124182,-70.31689659,163647.2897,0.279379002,-54000,4.931388669,11.54237539
0,49.71788715,50.89005717,117.929616,10.85954032,72,1.5130657,-0.760004486,3.483131595,6471905,-705088.4941,77,5,123881,-26.16234213,166081.3346,0.294171797,-54000,4.977362456,11.18528356
0,49.57262905,50.74286881,117.3931844,10.83481354,72,1.517454606,-0.760716878,3.473262025,6434522,-702512.1669,77,5,123439,-28.95928871,165705.6878,0.282831343,-54000,4.951387154,11.67676277
0,49.3657463,50.54242391,117.559707,10.84249542,73,1.52347264,-0.761380893,3.482941869,6383787,-698892.9661,77,4,124470,-17.6891556,165048.4594,0.285757156,-54000,4.924403116,11.63510541
0,49.3997599,50.5816271,118.1647218,10.87035978,73,1.522291876,-0.760229835,3.480405256,6393694,-699517.3247,77,4,124455,-71.03161824,165538.0341,0.284141243,-54000,4.950737388,11.9604718
0,49.3997599,50.5816271,118.1647218,10.87035978,73,1.522291876,-0.760229835,3.480405256,6393694,-699517.3247,77,4,124098,-17.62283018,164116.8782,0.28309821,-54000,4.933394614,11.19129891
0,49.56822729,50.74152423,117.6931241,10.84864619,75,1.517494817,-0.753817304,3.452907679,6434181,-702448.3119,77,2,124098,-17.62283018,164116.8782,0.28309821,-54000,4.933394614,11.19129891
0,49.60504202,50.78284709,118.2373655,10.87370064,73,1.535951694,-0.764340506,3.491921675,6444665,-703125.359,78,5,124227,-6.253571909,166663.6815,0.283352312,-54000,4.941597075,11.52312959
0,49.76670668,50.93726182,117.8795478,10.85723481,74,1.531295504,-0.770575926,3.474675332,6483917,-705948.9128,78,4,123542,-65.35549723,167839.2639,0.281808436,-54000,4.944528007,11.71634075
0,49.79151661,50.95980338,117.7064346,10.84925964,72,1.510994841,-0.762166259,3.473741479,6489657,-706372.5838,77,5,123710,-17.50521893,166375.4954,0.282411431,-54000,4.946235654,11.59089457
0,49.47739096,50.65748585,118.1686565,10.87054076,74,1.539752688,-0.737616363,3.432602824,6412886,-700865.2623,78,4,123069,-34.08286904,166510.1033,0.284626847,-54400,4.948096338,11.00603239
0,49.65866347,50.83154472,117.8630812,10.85647646,73,1.534480222,-0.758197658,3.479976483,6457031,-704046.549,78,5,123281,-53.92010678,162612.9775,0.278820236,-54000,4.940921258,11.30203481
0,49.8887555,51.05726528,117.9564122,10.86077401,72,1.508110542,-0.769728821,3.478517537,6514504,-708096.3041,77,5,123976,-7.491979831,166890.0265,0.286803119,-54000,4.959716939,11.28361491
0,49.51780712,50.69552657,118.0231923,10.86384795,71,1.499146081,-0.764554052,3.476997163,6422521,-701581.9064,76,5,124040,-95.60327394,164820.2627,0.283055142,-54000,4.930593623,11.97048186
0,49.62064826,50.78995814,117.4111143,10.83564093,72,1.516047715,-0.765283059,3.502447742,6446470,-703361.2489,77,5,123503,-21.4315374,166626.3066,0.283697827,-54000,4.934710977,11.62668127
0,49.4989996,50.67081026,117.380051,10.83420745,73,1.519612566,-0.732500278,3.403337845,6416260,-701203.0309,77,4,123492,-29.73407835,165299.6735,0.290952744,-54000,4.987118342,12.11858798
0,49.41936775,50.59214392,117.2911175,10.83010238,73,1.52197543,-0.758211594,3.514314124,6396353,-699822.6609,77,4,124594,-9.974058912,165672.0764,0.289008651,-54000,4.952455019,11.40182884
0,49.54981993,50.7241163,117.7513195,10.85132801,74,1.537730092,-0.764127889,3.472795774,6429767,-702131.8678,78,4,124129,-3.744887106,164361.5558,0.283894812,-54000,4.949327419,11.3567039
0,49.67466987,50.84649198,117.7929198,10.85324467,73,1.514362093,-0.75300879,3.451884248,6460829,-704320.1999,77,4,123724,-2.501440184,167301.8546,0.284035614,-54000,4.947446331,11.03266138
0,49.51980792,50.69539633,117.8118325,10.85411593,74,1.538601247,-0.771044726,3.514350888,6422488,-701614.1522,78,4,123779,-84.52631345,165634.1896,0.282797131,-54000,4.928475777,11.52297506
0,49.59543818,50.77198753,118.0872301,10.86679484,72,1.536280217,-0.756333338,3.480393179,6441909,-702944.2918,78,6,122821,-26.57141389,165864.8689,0.286502925,-54000,4.944845664,11.91891737
0,49.79191677,50.95862157,117.5461371,10.84186963,72,1.530653648,-0.74974002,3.44337778,6489356,-706364.276,78,6,123079,-93.93169197,164368.0025,0.290745533,-54000,4.967350233,11.55669892
0,49.58823529,50.76421577,118.0125227,10.86335688,73,1.536515414,-0.752085246,3.458859753,6439937,-702811.0644,78,5,122374,-43.17524821,165602.6874,0.281524205,-54000,4.923691453,10.89543317
0,49.56822729,50.74025453,117.5642726,10.84270596,72,1.497824572,-0.767298946,3.476749578,6433859,-702445.7208,76,4,123637,-26.52242133,165897.1694,0.28611026,-54000,4.935397144,11.05572472
0,49.64905962,50.81718365,117.3570329,10.83314511,72,1.515235487,-0.77432879,3.487180307,6453383,-703859.0822,77,5,124766,-20.31107045,163908.4445,0.272205398,-54000,4.892878694,12.1127652
0,49.7234894,50.89712572,118.0920093,10.86701474,73,1.512855567,-0.757196213,3.488589678,6473703,-705196.2494,77,4,124203,-16.28712117,164486.5192,0.283702447,-54000,4.943869162,12.0665773
0,49.59183673,50.76416453,117.6501294,10.84666444,71,1.497119094,-0.771423859,3.473960562,6439924,-702866.493,76,5,124798,-14.8579794,165508.9871,0.287707657,-54000,4.966861413,14.0242349
0,49.59183673,50.76416453,117.6501294,10.84666444,71,1.497119094,-0.771423859,3.473960562,6439924,-702866.493,76,5,123782,-37.34562922,167024.6182,0.297165861,-55600,4.984167608,10.8778241
0,49.63265306,50.80530358,117.7786217,10.85258594,72,1.515589802,-0.775965755,3.510830436,6450366,-703593.9613,77,5,124126,-55.25764027,163660.619,0.289710057,-54000,4.951861139,11.94419667
0,49.69587835,50.86887316,117.9619318,10.86102812,71,1.513695807,-0.771281946,3.523750464,6466518,-704711.1935,77,6,124252,-25.12948939,168537.3688,0.283563022,-56400,4.937284673,11.66503386
0,49.42737095,50.59966532,117.2611316,10.82871791,73,1.521749196,-0.769704436,3.500617272,6398255,-699963.7938,77,4,124720,-24.99413276,166077.6125,0.281232907,-54000,4.937225824,10.90263644
0,49.58863545,50.76419606,117.9708352,10.86143799,72,1.516817087,-0.764952846,3.496976467,6439932,-702825.3237,77,5,124720,-24.99413276,166077.6125,0.281232907,-54000,4.937225824,10.90263644
0,49.70268107,50.87755311,118.1689044,10.87055217,70,1.513437563,-0.741778475,3.446437753,6468725,-704823.9586,77,7,123809,-13.89261323,166602.6996,0.282228375,-54000,4.927148837,12.11954476
0,49.52981192,50.71102684,118.405974,10.88145091,72,1.518407431,-0.768476555,3.492196653,6426449,-701814.4655,77,5,123259,-82.624444,165137.3054,0.276283248,-54000,4.914443215,11.2956553
0,49.73189276,50.90337181,117.8921041,10.85781304,72,1.512669933,-0.778495338,3.516053006,6475292,-705343.2009,77,5,123603,-46.31971327,166937.5578,0.288703966,-54000,4.956414381,11.24815978
0,49.25170068,50.43487554,117.9466508,10.86032462,73,1.526721325,-0.762842726,3.491866309,6356648,-696913.6441,77,4,124051,-18.63500772,167178.4315,0.286094849,-54000,4.970716777,11.353861
0,49.50660264,50.68228761,117.7905727,10.85313654,72,1.519268439,-0.754693884,3.481416289,6419167,-701370.8602,77,5,124337,-33.93271312,166784.5831,0.289573338,-54400,4.941019278,10.9129011
0,49.45338135,50.6310399,117.8652737,10.85657744,72,1.540556942,-0.771501469,3.512595106,6406192,-700449.2845,78,6,123665,-56.30904587,169310.3928,0.286229524,-56400,4.958903983,11.7195204
0,49.67987195,50.84808562,117.4381343,10.83688767,74,1.533981055,-0.787706806,3.509356912,6461234,-704412.6836,78,4,124393,-102.1705926,166197.6558,0.280051871,-54000,4.922599348,11.9469004
0,49.62545018,50.79908876,117.8621134,10.85643189,75,1.515775221,-0.769879372,3.485279656,6448788,-703468.9045,77,2,123979,-69.23064221,166960.8498,0.293425931,-56000,4.951760562,10.60472842
0,49.62985194,50.79734391,117.2479444,10.82810899,74,1.535513356,-0.758265939,3.422023661,6448345,-703506.7703,78,4,123309,-73.95035502,165887.5526,0.279832003,-54000,4.951731852,11.64751425
0,49.5270108,50.70216054,117.7842844,10.85284683,71,1.518672955,-0.762312091,3.453123739,6424202,-701728.3439,77,6,124273,-31.5748799,166108.4658,0.284185262,-54000,4.925849134,11.30592776
0,49.65626251,50.82884445,117.8270226,10.85481564,71,1.514887872,-0.74949475,3.434687911,6456345,-703993.4894,77,6,124358,-22.51391524,166170.625,0.286141732,-54000,4.947020833,11.03697435
0,49.50020008,50.67523648,117.7097839,10.84941399,72,1.519479836,-0.764462857,3.485747293,6417381,-701260.5253,77,5,124850,-2.488564044,165833.6118,0.2924542,-54000,4.964430245,11.60964129
0,49.54101641,50.71983242,118.189094,10.87148076,71,1.518143817,-0.762579099,3.512393039,6428681,-701999.6522,77,6,124012,-15.05062231,162688.3699,0.280716058,-54000,4.934424644,11.33082369
0,49.47819128,50.6580467,118.1462831,10.86951163,72,1.51999544,-0.748936519,3.443840596,6413028,-700885.3825,77,5,124957,-89.60525621,164970.775,0.280572254,-54000,4.911411494,11.68798183
0,49.33933573,50.52189807,118.0921342,10.86702048,71,1.504298193,-0.766655159,3.50697318,6378603,-698458.8976,76,5,124489,-51.27284239,164167.9874,0.28752289,-54000,4.947264774,11.91486051
0,49.39855942,50.57742214,117.8579571,10.85624047,71,1.50264677,-0.758473471,3.451920674,6392631,-699477.6459,76,5,124942,-7.503747998,168302.2159,0.282982806,-54000,4.935353125,12.04136093
0,49.54821929,50.72409263,117.9075388,10.85852379,72,1.537730809,-0.754997088,3.428854455,6429761,-702102.2024,78,6,123739,-66.5463275,166720.4848,0.282609971,-54000,4.940794029,11.65395859
0,49.83153261,50.99872889,117.6887056,10.84844254,74,1.549058216,-0.757041324,3.477581618,6499575,-707073.6377,79,5,124084,-42.50468615,164304.7495,0.284084591,-54000,4.947616717,11.73908048
0,49.56902761,50.744584,117.9243068,10.85929587,72,1.517403315,-0.755557836,3.471759905,6434957,-702474.3226,77,5,124084,-42.50468615,164304.7495,0.284084591,-54000,4.947616717,11.73908048
0,49.72589036,50.89783331,117.9252641,10.85933995,71,1.512834535,-0.767325288,3.47568715,6473883,-705230.5969,77,6,123195,-46.61931806,163520.0694,0.284093144,-54000,4.944427396,11.40878143
0,49.71308523,50.87968452,117.3514534,10.83288758,75,1.533028373,-0.763777451,3.486639975,6469267,-704980.9746,78,3,123677,-43.94456555,165101.6526,0.279513215,-54000,4.935771214,11.2480579
0,49.87394958,51.04438276,118.1181649,10.86821811,72,1.528081951,-0.768315144,3.488399435,6511217,-707843.0089,78,6,123931,-26.4929336,164765.2166,0.277952134,-54000,4.91786229,11.43968337
0,49.22969188,50.41613546,118.2241524,10.87309305,73,1.527288819,-0.770839669,3.493356654,6351925,-696543.8754,77,4,123931,-51.62750889,165953.0438,0.282832586,-54000,4.933834162,11.14978664
0,49.45058023,50.62685484,117.7185461,10.84981779,71,1.501179566,-0.759122582,3.463057215,6405133,-700385.1787,76,5,124032,-15.02048394,165979.3944,0.280561186,-54000,4.938110876,11.45087803
0,49.51380552,50.68869832,117.7272004,10.8502166,72,1.519076294,-0.766356952,3.492118686,6420791,-701501.1592,77,5,123995,-114.0093895,165368.6672,0.290403424,-56000,4.95835956,10.93325933
0,49.505002,50.68394563,118.1171218,10.86817012,72,1.51921874,-0.758676637,3.484487556,6419587,-701359.2245,77,5,124144,-63.11371042,164270.255,0.27825998,-54000,4.914444839,12.42859953
0,49.89715886,51.05913448,117.3087514,10.83091646,74,1.527640466,-0.758829786,3.520476904,6514981,-708213.3757,78,4,123576,-65.24476015,165470.4228,0.284048403,-54000,4.947816351,13.42540933
0,49.47499,50.65218512,117.8692224,10.8567593,73,1.520171337,-0.775313693,3.521322346,6411544,-700834.0297,77,4,123768,-65.51897003,166601.7724,0.284097783,-54400,4.943167136,11.6481041
0,49.55302121,50.7308609,118.1183372,10.86822604,72,1.517813785,-0.751170057,3.453472925,6431477,-702198.5816,77,5,123585,-6.298079838,164868.9459,0.282897201,-54000,4.938161206,11.6250534
0,49.48139256,50.65970551,117.9975529,10.86266785,71,1.519945669,-0.761222384,3.420117396,6413448,-700935.3175,77,6,123967,-8.801384219,165642.9981,0.289321063,-55200,4.941372346,11.44568134
0,49.49779912,50.67267793,117.6881704,10.84841788,73,1.519556557,-0.762034439,3.511410275,6416733,-701217.7892,77,4,122465,-36.38856592,165258.8683,0.287134057,-54000,4.972852923,10.87332941
0,49.66826731,50.84395778,118.1712659,10.87066079,74,1.534105593,-0.753755125,3.46663085,6460185,-704227.373,78,4,123713,-36.29808546,164286.6437,0.287916285,-54000,4.95166315,10.94246482
0,49.66826731,50.84395778,118.1712659,10.87066079,74,1.534105593,-0.753755125,3.46663085,6460185,-704227.373,78,4,123946,-48.07460221,165041.8272,0.275261467,-54000,4.909840274,11.94845905
0,49.26370548,50.45013862,118.3038088,10.87675543,73,1.526259434,-0.76646046,3.477673122,6360496,-697140.4011,77,4,124109,-85.99464326,166265.9149,0.287181958,-54000,4.960981798,11.52487768
0,49.61104442,50.78425362,117.7846879,10.85286543,71,1.516218011,-0.75861314,3.489655643,6445022,-703204.8056,77,6,124148,-106.0635265,167968.1733,0.288090369,-54000,4.985639684,11.18647035
0,49.44297719,50.62057464,117.8345835,10.85516391,71,1.521120622,-0.78589107,3.505478033,6403544,-700270.0352,77,6,123930,-57.86699021,166277.3987,0.284625024,-54000,4.930098884,10.84865193
0,49.73269308,50.9024206,117.7156619,10.84968487,71,1.5126982,-0.754983453,3.478032802,6475050,-705337.182,77,6,123157,-36.65032554,164755.8033,0.279975581,-54000,4.927645708,11.23770634
0,49.46058423,50.63800236,117.8578902,10.85623739,73,1.520597109,-0.758636333,3.486900178,6407954,-700569.9669,77,4,123322,-42.68299856,166193.6823,0.293144103,-54000,4.96825164,11.93127647
0,49.87034814,51.04061577,118.0928343,10.86705269,73,1.528194729,-0.775780274,3.489395565,6510256,-707781.1053,78,5,123490,-87.57084482,166777.2044,0.290198685,-54000,4.969003505,11.19687189
0,49.44577831,50.6235113,117.8549031,10.85609981,71,1.521032383,-0.766160796,3.492344999,6404287,-700311.5613,77,6,124009,-8.784325396,167547.1432,0.280822253,-54000,4.945019251,13.56064262
0,49.58783513,50.76513409,118.1454463,10.86947314,73,1.536487619,-0.748809523,3.451994416,6440170,-702809.1673,78,5,124878,-108.3805539,163734.6182,0.281330131,-54000,4.907672761,10.87144975
0,49.43217287,50.61270452,118.1061438,10.86766506,73,1.521357152,-0.77237541,3.499033629,6401553,-700089.9844,77,4,123021,-101.8232876,165198.3489,0.285556839,-54000,4.95451902,11.93875963
0,49.59463786,50.76725052,117.6856215,10.8483004,73,1.536423564,-0.771178743,3.498844761,6440707,-702920.7444,78,5,124200,-65.03608373,165984.6545,0.287734871,-54000,4.952597062,11.66656332
0,49.52501,50.70113058,117.878026,10.85716473,74,1.538427233,-0.755159898,3.454381546,6423941,-701696.9831,78,4,124364,-10.00461837,166033.1726,0.287270017,-54000,4.951411391,10.67133542
0,49.51260504,50.68502332,117.4735306,10.83852068,73,1.538916131,-0.773324865,3.484045734,6419860,-701468.4428,78,5,123686,-12.54108501,164582.8497,0.290203225,-54000,4.959189953,11.18236571
0,49.72228892,50.89298614,117.7900234,10.85311123,73,1.532627694,-0.760173911,3.471656217,6472650,-705159.6786,78,5,124215,-26.41492094,166402.1823,0.288698851,-54000,4.941331961,12.10496181
0,49.55582233,50.73329426,118.0876202,10.86681279,73,1.517740985,-0.756266059,3.475662092,6432094,-702248.967,77,4,123153,-72.36573813,164308.987,0.279891024,-54000,4.914168133,11.39658833
0,49.55102041,50.72732306,117.957681,10.86083243,73,1.517919641,-0.75057464,3.456420842,6430580,-702155.2389,77,4,123675,-18.79843454,167080.2562,0.289066962,-54000,4.954670887,10.7236132
0,49.57783113,50.75846105,118.4600287,10.88393443,74,1.516988467,-0.768376691,3.517167084,6438477,-702664.2398,77,3,123696,-7.524841236,166968.2603,0.284782023,-54000,4.950402059,13.34607858
0,49.69307723,50.86964801,118.3191638,10.87746127,72,1.51367275,-0.765362607,3.462775834,6466715,-704672.8899,77,5,123774,-17.63315389,164519.1103,0.279691816,-54000,4.930244177,11.88489176
0,49.55302121,50.73048228,118.0799218,10.86645857,71,1.517825113,-0.774300694,3.495744067,6431381,-702208.3775,77,6,123862,-72.57564459,164059.9917,0.285433065,-54000,4.953438556,11.50449257
0,49.45698279,50.63526411,117.936825,10.85987224,74,1.52067934,-0.766044874,3.492376632,6407261,-700513.9195,77,3,124266,-52.69520282,165026.5897,0.287016836,-54000,4.950950141,12.43456552
0,49.74909964,50.92182256,118.0590978,10.86550035,75,1.551397731,-0.773646567,3.52662272,6479987,-705652.271,79,4,123709,-26.41975584,164352.4528,0.276262976,-54000,4.929275433,12.42940512
0,49.42376951,50.60662815,118.32182,10.87758337,73,1.501779565,-0.76995612,3.497494506,6400016,-699951.8168,76,3,124569,-21.10535885,164399.0036,0.284728113,-54000,4.949669763,11.36130368
0,49.57342937,50.74694573,117.7276013,10.85023508,71,1.517332696,-0.763791446,3.48779052,6435556,-702546.611,77,6,124075,-11.20096929,165354.115,0.28537953,-54000,4.959175318,11.01700441
0,49.53661465,50.71106235,117.7356542,10.85060617,72,1.518406368,-0.747815267,3.457920007,6426458,-701893.3846,77,5,124345,-48.89230395,165223.2709,0.279730786,-54000,4.929060367,11.8122005
0,49.56862745,50.74077897,117.5778233,10.84333082,73,1.517517105,-0.778264775,3.512950206,6433992,-702461.6331,77,4,124076,-47.81215592,164035.2072,0.28236062,-54000,4.933537616,11.25833821
0,49.3897559,50.57023769,118.0009515,10.86282429,73,1.522634726,-0.744068217,3.424180819,6390815,-699322.5265,77,4,123900,9.53E-12,165392.1637,0.284565461,-54000,4.965889717,40.64158591
0,49.58503401,50.76133849,118.0378873,10.86452425,73,1.516902475,-0.762050929,3.483166649,6439207,-702763.5406,77,4,123900,9.53E-12,165392.1637,0.284565461,-54000,4.965889717,40.64158591
0,49.58503401,50.76133849,118.0378873,10.86452425,73,1.516902475,-0.762050929,3.483166649,6439207,-702763.5406,77,4,123302,-40.648915,164235.5551,0.275055846,-54000,4.906996414,11.37280155
0,49.63785514,50.80884387,117.6219523,10.84536548,71,1.515484198,-0.753305029,3.460519496,6451265,-703665.2193,77,6,123437,-51.72470818,165606.2553,0.282249101,-54000,4.930150683,11.21979894
0,49.6302521,50.80647714,118.1361957,10.8690476,73,1.515554794,-0.760575585,3.480477729,6450664,-703561.3484,77,4,123971,-33.89929977,164292.3315,0.287430436,-54000,4.943353495,11.65859876
0,49.50980392,50.6828245,117.5280151,10.84103386,71,1.499521796,-0.765222819,3.483579254,6419303,-701418.7503,76,5,124195,-98.40588558,167221.5433,0.293782492,-55600,4.971929091,12.09285485
0,49.30892357,50.4884069,117.7092881,10.84939114,73,1.525102587,-0.769013625,3.484866996,6370149,-697906.3113,77,4,124080,-40.15232368,164281.5231,0.283890344,-54000,4.934324873,11.20817096
0,49.484994,50.66517526,118.1953531,10.87176863,75,1.539519001,-0.764167349,3.497470182,6414833,-701018.3291,78,3,123960,-73.07270491,164784.3025,0.278790856,-54000,4.925566559,11.6566421
0,49.67306923,50.84386334,117.6846329,10.84825483,74,1.534108443,-0.766015043,3.486984877,6460161,-704294.175,78,4,123927,-1.24867579,165513.1035,0.290335907,-54000,4.965381511,11.72744796
0,49.9007603,51.07107304,118.1686229,10.87053922,72,1.527283359,-0.761748456,3.471451155,6518028,-708313.7296,78,6,123569,-16.2864482,166313.0805,0.281876276,-54000,4.947449154,11.41965537
0,49.4989996,50.67479821,117.7842127,10.85284353,72,1.519492977,-0.743229647,3.442655503,6417270,-701228.9081,77,5,123414,-10.09790499,163659.3493,0.281649719,-54000,4.932317868,11.26647859
0,49.78551421,50.9612757,118.4541959,10.88366647,73,1.510951187,-0.769997196,3.493186604,6490032,-706308.4652,77,4,124349,-41.57489038,165002.574,0.285543913,-54000,4.931421973,11.09742411
0,49.46338535,50.64217859,118.0037614,10.86295362,72,1.520471712,-0.76773496,3.46866306,6409011,-700626.502,77,5,123524,-118.2945394,165474.1184,0.29019055,-56800,4.962620756,11.98678861
0,49.55062025,50.72775298,118.040955,10.86466543,73,1.517906777,-0.765686751,3.473085253,6430689,-702160.3617,77,4,123274,-25.33348386,165117.6488,0.279182277,-54000,4.926994786,11.71131596
0,49.88595438,51.05412627,117.9153649,10.85888415,71,1.508203266,-0.765163815,3.466932672,6513703,-708042.7922,77,6,124050,-22.40343604,168863.0961,0.287271588,-54000,4.968425403,11.03213299
0,49.67386955,50.84677529,117.901242,10.85823383,72,1.514353655,-0.756474809,3.470938624,6460901,-704313.2349,77,5,124099,-34.1183693,166700.7221,0.284921916,-55600,4.923716539,11.05794759
0,49.6222489,50.79889971,118.1606254,10.87017136,73,1.535466328,-0.746310811,3.436305257,6448740,-703411.6433,78,5,124169,-41.26762851,165944.3204,0.28506074,-54000,4.950985476,12.90056079
0,49.59063625,50.76040827,117.3878435,10.83456707,73,1.516930274,-0.781127541,3.498423355,6438971,-702839.0281,77,4,123840,-57.91268601,166593.2968,0.280305501,-54000,4.929825453,12.387763
0,49.62104842,50.79302681,117.6831264,10.8481854,72,1.515956123,-0.77978457,3.538021946,6447249,-703389.931,77,5,123579,-26.40200393,167283.6402,0.280148145,-54000,4.942337736,11.95236538
0,49.53861545,50.71842016,118.2837229,10.87583206,73,1.537902793,-0.755011017,3.47536649,6428323,-701955.2014,78,5,125019,-11.35798249,165020.4116,0.278887501,-54000,4.908820551,11.39186123
0,49.56942777,50.73914647,117.3328148,10.83202727,73,1.537274578,-0.756087301,3.497042526,6433578,-702454.6328,78,5,123846,-81.07792831,165909.9839,0.279354868,-54000,4.915798292,12.43748953
0,49.68067227,50.85369642,117.9292423,10.85952311,71,1.514147553,-0.760551247,3.46890365,6462660,-704433.8184,77,6,123614,-42.72958492,165609.1097,0.281805122,-54000,4.941242063,11.18736637
0,49.65986395,50.83564994,118.1612182,10.87019863,73,1.534356305,-0.763288826,3.483973999,6458074,-704082.1725,78,5,124236,-32.52756127,166076.8409,0.276881198,-54000,4.9284322,11.85827455
0,49.65986395,50.83564994,118.1612182,10.87019863,73,1.534356305,-0.763288826,3.483973999,6458074,-704082.1725,78,5,125540,-39.97646708,164224.8592,0.28098679,-54000,4.927367655,12.93484879
0,49.50540216,50.6872023,118.4076339,10.88152719,73,1.519121129,-0.761499813,3.48492176,6420412,-701383.8059,77,4,123735,-16.24822433,168052.303,0.286390046,-54000,4.957801558,12.2196774
0,49.53901561,50.71625435,118.0243881,10.86390299,73,1.518250923,-0.778891558,3.517468922,6427774,-701963.2654,77,4,123550,-15.04924936,163815.7775,0.283713189,-54000,4.961171423,12.06227833
0,49.68187275,50.85149703,117.58627,10.8437203,72,1.514213042,-0.761453787,3.470770427,6462101,-704440.5852,77,5,123845,-28.95325461,167049.8567,0.284377285,-54000,4.940808295,15.15634794
0,49.1552621,50.34228181,118.1055455,10.86763753,72,1.529529398,-0.781851032,3.499022283,6333329,-695238.201,77,5,123689,-44.35067218,165780.2263,0.282365283,-55200,4.925963667,11.39047483
0,49.43217287,50.61411182,118.2486008,10.87421725,73,1.521314851,-0.752063335,3.463139371,6401909,-700084.7382,77,4,124109,-89.17337866,167682.4694,0.283453093,-54000,4.942307241,11.06324901
0,49.42016807,50.5987084,117.8762799,10.85708432,72,1.521777975,-0.769568546,3.479491124,6398013,-699866.3214,77,5,124052,-40.26570707,164722.4975,0.280729167,-54000,4.930980619,12.68902022
